RESPOND_ID,EXAMIN_YM,SEXDSTN_FLAG_CD,AGRDE_FLAG_NM,ANSWRR_OC_AREA_NM,HSHLD_INCOME_DGREE_NM,PRCHS_MTH_NM,BOOK_DISC_DVD_PRCHS_AT,PBLPRFR_DSPY_EXPRN_PRCHS_AT,GAME_PRCHS_AT,MUSIC_STRMNG_DWLD_VCH_PRCHS_AT,MVP_STRMNG_DWLD_VCH_PRCHS_AT,CLTUR_DGTL_CNTNTS_ETC_PRCHS_AT
53350238,202303,F,60대 이상,경기도,700만원 이상,오프라인,N,N,N,N,N,N
53350240,202303,F,50대,경상남도,무응답,온라인,Y,Y,N,N,Y,Y
53350259,202303,F,40대,광주광역시,무응답,오프라인,N,N,N,N,N,N
53350266,202303,M,50대,경기도,500이상700만원 미만,오프라인,N,N,N,N,N,N
53350277,202303,F,50대,부산광역시,300만원 미만,온라인,N,N,N,N,N,N
53350295,202303,M,60대 이상,부산광역시,300이상500만원 미만,오프라인,Y,N,N,N,N,N
53350297,202303,F,40대,강원도,300만원 미만,오프라인,N,N,N,N,N,N
53350313,202303,F,60대 이상,전라북도,500이상700만원 미만,온라인,N,N,N,N,N,N
53350325,202303,M,50대,제주특별자치도,500이상700만원 미만,온라인,N,N,N,N,N,N
53350346,202303,F,50대,전라남도,300만원 미만,오프라인,N,N,N,N,N,N
53350355,202303,M,20대,강원도,무응답,온라인,N,N,N,N,N,N
53350358,202303,F,40대,부산광역시,700만원 이상,오프라인,N,N,N,N,N,N
53350369,202303,F,60대 이상,부산광역시,300만원 미만,오프라인,N,N,N,N,N,N
53350378,202303,F,60대 이상,부산광역시,700만원 이상,오프라인,N,N,N,N,N,N
53350383,202303,F,60대 이상,경기도,300만원 미만,온라인,N,N,N,N,N,N
53350392,202303,M,40대,부산광역시,700만원 이상,온라인,N,N,N,N,N,N
53350421,202303,F,40대,부산광역시,500이상700만원 미만,온라인,N,N,N,N,N,N
53350423,202303,F,60대 이상,부산광역시,700만원 이상,온라인,N,N,N,N,N,N
53350431,202303,F,40대,부산광역시,300이상500만원 미만,오프라인,Y,N,N,N,N,N
53350432,202303,F,40대,경기도,700만원 이상,오프라인,N,N,N,N,N,N
53350445,202303,M,50대,울산광역시,300만원 미만,온라인,N,N,N,N,N,N
53350449,202303,M,60대 이상,서울특별시,700만원 이상,온라인,N,N,N,N,N,N
53350454,202303,F,40대,충청북도,무응답,오프라인,N,N,N,N,N,N
53350461,202303,M,30대,전라북도,300이상500만원 미만,온라인,N,N,N,N,N,N
53350466,202303,M,50대,부산광역시,300이상500만원 미만,오프라인,N,N,N,N,N,N
53350467,202303,M,40대,부산광역시,700만원 이상,온라인,N,N,N,N,N,N
53350478,202303,F,40대,경상북도,300이상500만원 미만,오프라인,N,N,N,N,N,N
53350484,202303,M,30대,경상북도,700만원 이상,온라인,N,N,N,N,N,N
53350489,202303,M,20대,대전광역시,300만원 미만,온라인,N,N,N,N,N,N
53350522,202303,F,50대,세종특별자치시,무응답,온라인,N,N,N,N,N,N
53350523,202303,M,50대,강원도,300만원 미만,온라인,N,N,N,N,N,N
53350525,202303,M,60대 이상,부산광역시,500이상700만원 미만,오프라인,Y,N,N,N,N,N
53350534,202303,M,30대,부산광역시,무응답,온라인,Y,N,Y,N,N,N
53350538,202303,M,50대,광주광역시,300만원 미만,온라인,N,N,N,N,N,N
53350546,202303,F,50대,경기도,700만원 이상,온라인,N,N,N,N,N,N
53350552,202303,F,50대,부산광역시,300이상500만원 미만,오프라인,N,N,N,N,N,N
53350565,202303,F,60대 이상,부산광역시,700만원 이상,온라인,N,N,N,N,N,N
53350572,202303,M,50대,경기도,500이상700만원 미만,온라인,N,N,N,N,N,N
53350574,202303,F,50대,강원도,300만원 미만,온라인,N,N,N,N,N,N
53350596,202303,F,40대,경상북도,500이상700만원 미만,오프라인,N,N,N,N,N,N
53350608,202303,F,60대 이상,부산광역시,300만원 미만,온라인,N,N,N,N,N,N
53350611,202303,F,50대,강원도,700만원 이상,오프라인,N,N,N,N,N,N
53350634,202303,M,60대 이상,강원도,300이상500만원 미만,오프라인,N,N,N,N,N,N
53350638,202303,F,60대 이상,울산광역시,300만원 미만,온라인,N,N,N,N,N,N
53350649,202303,F,60대 이상,강원도,300이상500만원 미만,오프라인,N,N,N,N,N,N
53350665,202303,F,40대,광주광역시,700만원 이상,오프라인,N,N,N,N,N,N
53350670,202303,F,40대,충청북도,무응답,온라인,N,N,N,N,N,N
53350671,202303,M,50대,충청남도,300만원 미만,오프라인,N,N,N,N,N,N
53350672,202303,F,30대,울산광역시,300만원 미만,온라인,N,N,N,N,N,N
53350684,202303,F,30대,부산광역시,300이상500만원 미만,온라인,N,N,Y,N,N,N
53350708,202303,M,50대,경기도,700만원 이상,오프라인,N,N,N,N,N,N
53350739,202303,M,60대 이상,강원도,300만원 미만,온라인,N,N,N,N,N,N
53350745,202303,M,40대,경기도,무응답,온라인,N,N,N,N,N,Y
53350746,202303,M,20대,제주특별자치도,300만원 미만,온라인,Y,N,N,N,N,N
53350747,202303,F,50대,강원도,700만원 이상,온라인,N,N,N,N,N,N
53350755,202303,F,50대,부산광역시,500이상700만원 미만,오프라인,N,N,N,N,N,N
53350791,202303,M,60대 이상,울산광역시,700만원 이상,온라인,N,N,N,N,N,N
53350797,202303,M,30대,부산광역시,700만원 이상,온라인,Y,N,N,N,N,Y
53350810,202303,F,60대 이상,경상북도,무응답,오프라인,N,N,N,N,N,N
53350819,202303,M,50대,부산광역시,500이상700만원 미만,오프라인,N,N,N,N,N,N
53350831,202303,M,50대,부산광역시,300이상500만원 미만,온라인,Y,Y,N,N,Y,N
53350834,202303,F,60대 이상,경상북도,700만원 이상,오프라인,N,N,N,N,N,N
53350867,202303,M,30대,부산광역시,500이상700만원 미만,오프라인,N,N,N,N,N,N
53350873,202303,M,50대,전라남도,700만원 이상,온라인,N,N,N,N,N,N
53350875,202303,F,40대,경기도,500이상700만원 미만,온라인,N,N,N,N,N,N
53350893,202303,F,60대 이상,경상북도,300만원 미만,오프라인,Y,N,N,N,N,N
53350897,202303,M,50대,전라남도,300이상500만원 미만,온라인,N,N,N,N,N,N
53350903,202303,M,30대,대전광역시,300만원 미만,온라인,N,N,N,N,Y,N
53350909,202303,M,60대 이상,대전광역시,300이상500만원 미만,오프라인,N,N,N,N,N,N
53350961,202303,F,50대,부산광역시,700만원 이상,오프라인,N,N,N,N,N,N
53350965,202303,M,40대,울산광역시,500이상700만원 미만,온라인,N,N,N,N,N,N
53350992,202303,F,50대,전라북도,500이상700만원 미만,온라인,N,N,N,N,N,N
53351007,202303,M,60대 이상,제주특별자치도,300이상500만원 미만,오프라인,N,N,N,N,N,N
53351021,202303,F,30대,세종특별자치시,500이상700만원 미만,온라인,Y,Y,N,N,N,N
53351025,202303,M,40대,부산광역시,300만원 미만,온라인,N,N,N,Y,Y,N
53351040,202303,F,30대,부산광역시,300만원 미만,온라인,N,N,N,N,N,N
53351061,202303,M,50대,경기도,300만원 미만,오프라인,N,N,N,N,N,N
53351076,202303,M,30대,부산광역시,300만원 미만,오프라인,N,N,N,N,N,N
53351079,202303,F,60대 이상,강원도,500이상700만원 미만,오프라인,N,N,N,N,N,N
53351087,202303,F,30대,부산광역시,700만원 이상,오프라인,N,N,N,N,N,N
53351100,202303,M,60대 이상,부산광역시,300이상500만원 미만,온라인,Y,Y,N,N,N,N
53351106,202303,F,20대,광주광역시,300이상500만원 미만,온라인,N,N,N,N,N,N
53351111,202303,F,50대,충청북도,300이상500만원 미만,오프라인,N,N,N,N,N,N
53351117,202303,M,20대,광주광역시,무응답,온라인,N,N,N,N,N,N
53351184,202303,M,40대,강원도,700만원 이상,오프라인,N,N,N,N,N,N
53351190,202303,F,40대,부산광역시,300이상500만원 미만,오프라인,N,N,N,N,N,N
53351198,202303,M,40대,부산광역시,300이상500만원 미만,오프라인,Y,N,N,N,N,N
53351218,202303,M,40대,강원도,300만원 미만,온라인,N,N,N,N,N,N
53351224,202303,F,40대,대전광역시,무응답,온라인,N,N,N,N,N,N
53351232,202303,F,40대,경상북도,300이상500만원 미만,오프라인,N,N,N,N,N,N
53351257,202303,M,50대,강원도,500이상700만원 미만,오프라인,N,N,N,N,N,N
53351259,202303,F,30대,부산광역시,300만원 미만,온라인,N,N,N,N,N,N
53351266,202303,M,40대,경상남도,300만원 미만,온라인,Y,N,Y,N,N,Y
53351286,202303,M,30대,경기도,무응답,온라인,N,N,N,N,N,N
53351290,202303,F,50대,강원도,500이상700만원 미만,온라인,Y,Y,N,N,N,N
53351302,202303,M,50대,대구광역시,300이상500만원 미만,오프라인,N,N,N,N,N,N
53351319,202303,F,40대,부산광역시,700만원 이상,오프라인,N,N,N,N,N,Y
53351333,202303,F,30대,세종특별자치시,300만원 미만,오프라인,N,N,N,N,N,N
53351371,202303,M,40대,대구광역시,무응답,온라인,N,N,N,N,N,N
53351390,202303,F,20대,세종특별자치시,무응답,온라인,N,N,N,N,N,N
53351422,202303,F,20대,부산광역시,무응답,온라인,Y,N,N,Y,N,N
53351424,202303,M,40대,강원도,300만원 미만,온라인,N,N,N,N,N,N
53351465,202303,M,20대,부산광역시,500이상700만원 미만,오프라인,N,N,N,N,N,N
53351476,202303,M,20대,광주광역시,무응답,온라인,N,N,Y,N,N,N
53351478,202303,F,30대,강원도,300이상500만원 미만,오프라인,N,N,N,N,N,N
53351479,202303,F,20대,경상북도,300만원 미만,오프라인,N,N,N,N,N,N
53351489,202303,F,20대,울산광역시,300만원 미만,오프라인,N,N,N,N,N,N
53351500,202303,M,40대,광주광역시,300만원 미만,온라인,N,N,N,N,N,N
53351508,202303,F,50대,경상북도,700만원 이상,온라인,N,N,N,N,N,N
53351525,202303,M,60대 이상,충청남도,300이상500만원 미만,온라인,N,N,N,N,N,N
53351553,202303,M,50대,부산광역시,700만원 이상,온라인,N,N,N,N,N,N
53351584,202303,M,50대,부산광역시,500이상700만원 미만,오프라인,N,N,N,N,N,N
53351594,202303,M,50대,충청남도,무응답,온라인,N,N,N,N,N,N
53351599,202303,F,60대 이상,경기도,500이상700만원 미만,온라인,N,N,N,N,N,N
53351606,202303,M,50대,부산광역시,700만원 이상,오프라인,N,N,N,N,N,N
53351610,202303,F,50대,부산광역시,700만원 이상,오프라인,N,N,N,N,N,N
53351630,202303,F,30대,대전광역시,300이상500만원 미만,오프라인,N,N,N,N,N,N
53351631,202303,M,40대,광주광역시,500이상700만원 미만,온라인,N,N,N,N,N,N
53351637,202303,F,60대 이상,부산광역시,700만원 이상,오프라인,N,N,N,N,N,N
53351639,202303,M,40대,부산광역시,300이상500만원 미만,오프라인,N,N,N,N,N,N
53351659,202303,F,60대 이상,부산광역시,700만원 이상,온라인,N,N,N,N,N,N
53351666,202303,M,40대,부산광역시,500이상700만원 미만,오프라인,N,N,N,N,N,N
53351667,202303,F,40대,제주특별자치도,300만원 미만,온라인,N,N,N,N,N,N
53351685,202303,F,60대 이상,광주광역시,700만원 이상,온라인,N,N,N,N,N,N
53351696,202303,M,30대,부산광역시,300만원 미만,온라인,N,N,N,N,N,N
53351714,202303,F,50대,강원도,500이상700만원 미만,오프라인,N,N,N,N,N,N
53351732,202303,F,30대,강원도,700만원 이상,온라인,N,N,N,N,N,N
53351736,202303,M,50대,강원도,700만원 이상,오프라인,N,N,N,N,N,N
53351748,202303,F,50대,강원도,700만원 이상,온라인,Y,N,N,N,N,N
53351758,202303,F,50대,강원도,무응답,온라인,N,N,N,N,N,N
53351772,202303,F,60대 이상,서울특별시,300만원 미만,오프라인,N,N,N,N,N,N
53351782,202303,F,50대,대구광역시,300만원 미만,오프라인,N,N,N,N,N,N
53351824,202303,M,40대,강원도,700만원 이상,오프라인,N,N,N,N,N,N
53351846,202303,F,20대,부산광역시,500이상700만원 미만,오프라인,N,N,N,N,N,N
53351865,202303,M,60대 이상,전라북도,700만원 이상,오프라인,N,N,N,N,N,N
53351867,202303,M,60대 이상,경기도,무응답,오프라인,N,N,N,N,N,N
53351879,202303,M,60대 이상,강원도,300만원 미만,오프라인,N,N,N,N,N,N
53351881,202303,M,50대,대구광역시,700만원 이상,온라인,N,N,N,N,N,N
53351891,202303,F,60대 이상,부산광역시,300만원 미만,오프라인,Y,N,N,N,N,N
53351899,202303,M,50대,부산광역시,300만원 미만,온라인,N,N,N,N,N,N
53351905,202303,F,30대,강원도,무응답,온라인,N,N,N,N,N,N
53351931,202303,F,40대,대전광역시,500이상700만원 미만,온라인,Y,N,N,N,N,N
53351939,202303,M,40대,강원도,300만원 미만,온라인,N,Y,N,N,N,Y
53351946,202303,F,30대,전라남도,500이상700만원 미만,오프라인,N,N,N,N,N,N
53351952,202303,F,60대 이상,부산광역시,700만원 이상,오프라인,N,N,N,N,N,N
53351954,202303,M,30대,부산광역시,700만원 이상,온라인,N,N,N,N,N,N
53351972,202303,M,40대,부산광역시,500이상700만원 미만,온라인,Y,N,N,Y,N,N
53351988,202303,F,50대,강원도,700만원 이상,오프라인,N,N,N,N,N,N
53351995,202303,F,60대 이상,부산광역시,500이상700만원 미만,오프라인,N,N,N,N,N,N
53352004,202303,F,20대,부산광역시,무응답,온라인,N,N,N,N,N,N
53352057,202303,M,40대,부산광역시,700만원 이상,오프라인,N,Y,N,N,N,N
53352059,202303,F,50대,경상북도,700만원 이상,온라인,N,N,N,N,N,N
53352062,202303,F,60대 이상,부산광역시,300이상500만원 미만,온라인,N,N,N,N,N,N
53352066,202303,F,40대,강원도,700만원 이상,온라인,Y,N,N,Y,Y,Y
53352084,202303,M,50대,부산광역시,300이상500만원 미만,오프라인,N,N,N,N,N,N
53352105,202303,F,50대,부산광역시,300만원 미만,오프라인,N,N,N,N,N,N
53352113,202303,F,60대 이상,전라남도,무응답,오프라인,N,N,N,N,N,N
53352124,202303,M,40대,울산광역시,300이상500만원 미만,온라인,N,N,N,N,N,N
53352129,202303,F,50대,전라남도,700만원 이상,온라인,N,N,N,N,N,N
53352131,202303,M,50대,경기도,300만원 미만,온라인,N,N,N,N,N,N
53352135,202303,F,40대,부산광역시,500이상700만원 미만,오프라인,N,N,N,N,N,N
53352144,202303,M,30대,강원도,300이상500만원 미만,오프라인,N,N,N,N,N,N
53352169,202303,M,60대 이상,부산광역시,300만원 미만,온라인,N,N,N,N,N,N
53352171,202303,F,40대,부산광역시,300만원 미만,오프라인,N,N,N,N,N,N
53352173,202303,F,30대,대구광역시,300만원 미만,오프라인,N,N,N,N,N,N
53352217,202303,F,50대,부산광역시,700만원 이상,온라인,N,N,N,N,N,N
53352226,202303,M,40대,울산광역시,300이상500만원 미만,온라인,N,N,N,N,N,N
53352227,202303,M,50대,경상북도,300만원 미만,오프라인,N,N,N,N,N,N
53352229,202303,F,60대 이상,경상북도,500이상700만원 미만,온라인,N,N,N,N,N,N
53352230,202303,F,30대,충청남도,무응답,오프라인,N,N,N,N,N,N
53352250,202303,M,60대 이상,대구광역시,500이상700만원 미만,온라인,N,N,N,N,N,N
53352275,202303,F,50대,광주광역시,300이상500만원 미만,오프라인,N,N,N,N,N,N
53352277,202303,M,60대 이상,경기도,500이상700만원 미만,온라인,N,N,N,N,N,N
53352278,202303,M,60대 이상,부산광역시,300이상500만원 미만,오프라인,N,N,N,N,N,N
53352297,202303,M,30대,강원도,700만원 이상,오프라인,N,N,N,N,N,N
53352302,202303,M,30대,강원도,700만원 이상,온라인,N,N,N,N,N,N
53352321,202303,M,30대,제주특별자치도,700만원 이상,오프라인,N,N,N,N,N,N
53352323,202303,M,50대,부산광역시,700만원 이상,오프라인,N,N,N,N,N,N
53352348,202303,F,50대,부산광역시,500이상700만원 미만,온라인,N,N,N,N,N,N
53352350,202303,M,50대,부산광역시,500이상700만원 미만,오프라인,N,N,N,N,N,N
53352357,202303,M,40대,세종특별자치시,500이상700만원 미만,온라인,Y,N,N,N,N,N
53352365,202303,F,50대,부산광역시,700만원 이상,오프라인,N,N,N,N,N,N
53352385,202303,M,50대,울산광역시,300만원 미만,오프라인,N,N,N,N,N,N
53352387,202303,F,50대,강원도,300이상500만원 미만,오프라인,N,N,N,N,N,N
53352405,202303,M,50대,제주특별자치도,300이상500만원 미만,온라인,N,N,N,N,N,N
53352431,202303,M,40대,경상북도,700만원 이상,온라인,N,N,N,N,N,N
53352441,202303,M,60대 이상,서울특별시,300이상500만원 미만,온라인,N,N,N,N,N,N
53352442,202303,F,40대,울산광역시,300이상500만원 미만,오프라인,N,N,N,N,N,N
53352443,202303,F,50대,부산광역시,700만원 이상,온라인,Y,N,N,N,N,N
53352450,202303,F,30대,경상남도,무응답,오프라인,N,N,N,N,N,N
53352470,202303,F,50대,부산광역시,500이상700만원 미만,온라인,N,N,N,N,N,N
53352482,202303,M,50대,부산광역시,무응답,오프라인,N,N,N,N,N,N
53352486,202303,F,40대,대전광역시,500이상700만원 미만,오프라인,N,Y,N,N,N,N
53352499,202303,F,30대,강원도,무응답,오프라인,N,N,N,N,N,N
53352501,202303,F,30대,부산광역시,500이상700만원 미만,오프라인,N,N,N,N,N,N
53352509,202303,M,50대,부산광역시,500이상700만원 미만,온라인,N,N,N,N,N,N
53352511,202303,F,20대,경상북도,700만원 이상,오프라인,N,N,N,N,N,N
53352515,202303,M,40대,충청남도,500이상700만원 미만,오프라인,N,N,N,N,N,N
53352523,202303,M,20대,부산광역시,300이상500만원 미만,오프라인,N,N,N,N,N,N
53352536,202303,M,30대,부산광역시,500이상700만원 미만,오프라인,N,N,N,N,N,N
53352538,202303,M,30대,경상북도,무응답,오프라인,N,N,N,N,N,N
53352539,202303,M,50대,경상북도,700만원 이상,오프라인,N,N,N,N,N,N
53352550,202303,F,30대,강원도,300만원 미만,온라인,Y,Y,N,Y,N,Y
53352553,202303,M,50대,경기도,무응답,오프라인,N,N,N,N,N,N
53352556,202303,F,60대 이상,충청남도,300이상500만원 미만,오프라인,N,N,N,N,N,N
53352578,202303,M,40대,경상남도,300만원 미만,온라인,N,N,N,N,N,N
53352629,202303,F,20대,부산광역시,700만원 이상,온라인,N,N,N,N,N,N
53352669,202303,F,30대,부산광역시,500이상700만원 미만,오프라인,N,N,N,N,N,N
53352672,202303,F,60대 이상,대구광역시,300이상500만원 미만,온라인,N,Y,N,N,N,N
53352675,202303,F,60대 이상,부산광역시,300만원 미만,온라인,N,N,N,N,N,N
53352726,202303,F,30대,광주광역시,500이상700만원 미만,온라인,N,N,N,N,N,N
53352734,202303,F,30대,전라남도,무응답,온라인,Y,N,N,N,N,N
53352737,202303,F,40대,부산광역시,300이상500만원 미만,온라인,N,N,N,N,N,Y
53352747,202303,M,30대,강원도,무응답,온라인,Y,Y,Y,Y,Y,N
53352749,202303,F,40대,부산광역시,700만원 이상,온라인,N,N,N,N,N,N
53352757,202303,M,50대,강원도,700만원 이상,오프라인,Y,N,N,N,N,N
53352759,202303,F,30대,강원도,300만원 미만,오프라인,N,N,N,N,N,N
53352793,202303,F,50대,부산광역시,500이상700만원 미만,온라인,N,Y,N,N,N,N
53352801,202303,M,40대,강원도,500이상700만원 미만,온라인,N,N,N,N,N,N
53352804,202303,F,40대,충청남도,500이상700만원 미만,온라인,Y,Y,N,N,N,N
53352807,202303,F,50대,부산광역시,500이상700만원 미만,온라인,N,N,N,N,N,N
53352833,202303,F,20대,경기도,무응답,온라인,N,N,N,N,N,N
53352834,202303,M,50대,강원도,300만원 미만,온라인,N,N,N,N,N,N
53352855,202303,F,60대 이상,강원도,500이상700만원 미만,오프라인,N,N,N,N,N,N
53352857,202303,M,60대 이상,강원도,700만원 이상,온라인,N,Y,N,N,N,N
53352866,202303,F,30대,강원도,무응답,오프라인,N,N,N,N,N,N
53352890,202303,F,60대 이상,강원도,300만원 미만,오프라인,N,N,N,N,N,N
53352895,202303,F,40대,경기도,700만원 이상,오프라인,N,N,N,N,N,N
53352948,202303,M,40대,강원도,무응답,오프라인,N,N,N,N,N,N
53352966,202303,F,50대,부산광역시,300이상500만원 미만,오프라인,N,N,N,N,N,N
53352970,202303,F,50대,강원도,500이상700만원 미만,오프라인,N,N,N,N,N,N
53352981,202303,M,60대 이상,강원도,700만원 이상,오프라인,N,N,N,N,N,N
53353005,202303,M,40대,제주특별자치도,무응답,온라인,N,N,N,N,N,N
53353007,202303,M,50대,부산광역시,300이상500만원 미만,오프라인,N,N,N,N,N,N
53353033,202303,M,30대,강원도,무응답,온라인,N,N,N,N,N,N
53353035,202303,M,30대,부산광역시,500이상700만원 미만,오프라인,N,N,N,N,N,N
53353038,202303,M,30대,울산광역시,500이상700만원 미만,온라인,N,N,N,N,N,N
53353045,202303,F,50대,충청북도,500이상700만원 미만,온라인,N,N,N,N,N,N
53353054,202303,F,60대 이상,경기도,무응답,오프라인,N,N,N,N,N,N
53353058,202303,M,50대,부산광역시,700만원 이상,오프라인,N,N,N,N,N,N
53353072,202303,F,30대,광주광역시,500이상700만원 미만,오프라인,N,N,N,N,N,N
53353151,202303,M,40대,강원도,700만원 이상,오프라인,N,N,N,N,N,N
53353207,202303,F,20대,충청남도,300이상500만원 미만,온라인,N,N,N,N,N,N
53353240,202303,M,30대,대구광역시,300이상500만원 미만,오프라인,N,N,N,N,N,N
53353241,202303,M,50대,강원도,700만원 이상,온라인,N,N,N,N,N,N
53353253,202303,F,20대,울산광역시,300만원 미만,온라인,N,N,N,N,N,N
53353272,202303,F,40대,경기도,700만원 이상,오프라인,N,N,N,N,N,N
53353274,202303,F,30대,인천광역시,500이상700만원 미만,온라인,Y,N,N,N,N,N
53353282,202303,M,50대,대구광역시,500이상700만원 미만,오프라인,N,N,N,N,N,N
53353303,202303,M,30대,경상북도,300이상500만원 미만,온라인,N,N,N,N,N,N
53353344,202303,F,50대,전라남도,700만원 이상,오프라인,N,N,N,N,N,N
53353356,202303,M,50대,충청남도,700만원 이상,온라인,N,N,Y,N,N,N
53353359,202303,M,50대,경상남도,700만원 이상,오프라인,N,N,N,N,N,N
53353361,202303,F,40대,부산광역시,700만원 이상,온라인,N,N,N,N,N,N
53353363,202303,F,50대,울산광역시,500이상700만원 미만,온라인,N,N,N,N,N,N
53353364,202303,M,40대,경상북도,700만원 이상,온라인,N,N,N,N,N,N
53353391,202303,F,50대,충청남도,500이상700만원 미만,오프라인,N,N,N,N,N,N
53353411,202303,F,50대,부산광역시,500이상700만원 미만,오프라인,N,N,N,N,N,N
53353424,202303,F,30대,충청남도,300이상500만원 미만,온라인,N,N,N,N,N,N
53353425,202303,F,30대,경상북도,500이상700만원 미만,오프라인,N,N,N,N,N,N
53353451,202303,F,30대,전라북도,300이상500만원 미만,오프라인,N,N,N,N,N,N
53353452,202303,M,20대,강원도,300만원 미만,오프라인,N,N,N,N,N,N
53353468,202303,F,50대,전라남도,700만원 이상,오프라인,N,N,N,N,N,N
53353480,202303,F,20대,제주특별자치도,300만원 미만,오프라인,N,N,N,N,N,N
53353494,202303,F,50대,부산광역시,500이상700만원 미만,온라인,N,N,N,N,N,N
53353498,202303,F,60대 이상,강원도,700만원 이상,온라인,N,Y,N,N,N,N
53353515,202303,M,50대,부산광역시,700만원 이상,온라인,N,N,N,N,N,N
53353524,202303,F,40대,강원도,500이상700만원 미만,온라인,N,N,N,N,N,N
53353540,202303,M,50대,부산광역시,무응답,오프라인,N,N,N,N,N,N
53353544,202303,F,60대 이상,울산광역시,300이상500만원 미만,오프라인,N,N,N,N,N,N
53353553,202303,F,60대 이상,광주광역시,300이상500만원 미만,오프라인,N,N,N,N,N,N
53353564,202303,F,30대,강원도,무응답,온라인,N,N,N,N,N,N
53353566,202303,M,30대,부산광역시,700만원 이상,오프라인,N,N,N,N,N,N
53353572,202303,F,30대,전라북도,300만원 미만,오프라인,Y,Y,N,N,N,N
53353582,202303,M,50대,부산광역시,300만원 미만,오프라인,N,N,N,N,N,N
53353592,202303,M,40대,세종특별자치시,300이상500만원 미만,오프라인,Y,N,N,N,N,N
53353593,202303,F,60대 이상,세종특별자치시,300만원 미만,오프라인,N,N,N,N,N,N
53353594,202303,M,50대,인천광역시,300이상500만원 미만,온라인,Y,N,N,N,N,N
53353618,202303,M,50대,경기도,700만원 이상,오프라인,N,N,N,N,N,N
53353619,202303,M,40대,부산광역시,300이상500만원 미만,오프라인,N,N,N,N,N,Y
53353624,202303,F,30대,경상북도,500이상700만원 미만,오프라인,N,N,N,N,N,N
53353633,202303,F,50대,부산광역시,700만원 이상,온라인,N,N,N,N,N,N
53353655,202303,M,40대,충청남도,300만원 미만,온라인,N,N,N,N,Y,N
53353658,202303,M,50대,강원도,300이상500만원 미만,온라인,N,N,N,N,N,N
53353667,202303,F,30대,경기도,300이상500만원 미만,오프라인,N,N,N,N,N,N
53353669,202303,F,30대,부산광역시,300이상500만원 미만,온라인,N,N,N,N,N,N
53353670,202303,F,30대,세종특별자치시,700만원 이상,온라인,Y,N,N,N,Y,Y
53353672,202303,M,20대,경상북도,500이상700만원 미만,온라인,Y,N,Y,Y,Y,N
53353684,202303,M,40대,서울특별시,300만원 미만,온라인,N,N,N,N,N,N
53353691,202303,F,20대,부산광역시,300만원 미만,온라인,N,N,N,N,N,N
53353693,202303,F,40대,충청남도,500이상700만원 미만,온라인,N,N,N,N,N,N
53353697,202303,F,40대,대전광역시,500이상700만원 미만,오프라인,N,N,N,N,N,N
53353748,202303,F,50대,강원도,700만원 이상,오프라인,N,N,N,N,N,N
53353765,202303,M,60대 이상,경기도,700만원 이상,온라인,N,N,N,N,N,N
53353766,202303,M,30대,대전광역시,무응답,온라인,N,N,N,N,N,N
53353785,202303,M,30대,경기도,700만원 이상,오프라인,N,N,N,N,N,N
53353795,202303,F,60대 이상,경상남도,300만원 미만,오프라인,N,N,N,N,N,N
53353797,202303,M,50대,부산광역시,300이상500만원 미만,오프라인,N,N,N,N,N,N
53353802,202303,M,30대,충청남도,무응답,오프라인,N,N,N,N,N,N
53353807,202303,F,40대,경기도,300만원 미만,온라인,N,N,N,N,N,N
53353808,202303,F,40대,경상남도,300이상500만원 미만,오프라인,Y,N,N,N,N,N
53353813,202303,M,60대 이상,강원도,300이상500만원 미만,오프라인,N,N,N,N,N,N
53353820,202303,M,60대 이상,부산광역시,500이상700만원 미만,오프라인,N,N,N,N,N,N
53353821,202303,F,40대,경기도,500이상700만원 미만,온라인,N,N,N,N,N,N
53353826,202303,M,40대,부산광역시,300만원 미만,오프라인,N,N,N,N,N,N
53353835,202303,M,50대,세종특별자치시,300만원 미만,온라인,N,N,N,N,N,N
53353848,202303,F,30대,강원도,300이상500만원 미만,온라인,N,N,N,N,N,N
53353850,202303,M,40대,경상북도,300이상500만원 미만,온라인,N,Y,N,N,N,N
53353852,202303,F,50대,부산광역시,300이상500만원 미만,오프라인,N,N,N,N,N,N
53353855,202303,F,60대 이상,경상남도,500이상700만원 미만,오프라인,N,N,N,N,N,N
53353886,202303,F,50대,강원도,300이상500만원 미만,오프라인,N,N,N,N,N,N
53353928,202303,F,60대 이상,강원도,300이상500만원 미만,오프라인,N,N,N,N,N,N
53353930,202303,M,40대,경기도,500이상700만원 미만,오프라인,N,N,N,N,N,N
53353944,202303,F,40대,부산광역시,700만원 이상,온라인,Y,N,N,N,N,N
53353947,202303,F,40대,강원도,300이상500만원 미만,오프라인,N,N,N,N,N,N
53353956,202303,M,40대,경상남도,무응답,오프라인,N,N,N,N,N,N
53353957,202303,M,60대 이상,대전광역시,무응답,온라인,N,N,N,N,N,N
53353974,202303,F,50대,경상북도,300이상500만원 미만,오프라인,Y,N,N,N,N,N
53353985,202303,F,60대 이상,제주특별자치도,500이상700만원 미만,온라인,N,N,N,N,N,N
53354001,202303,M,20대,부산광역시,무응답,오프라인,N,N,N,N,N,N
53354011,202303,F,40대,충청남도,300이상500만원 미만,오프라인,N,N,N,N,N,N
53354022,202303,F,40대,경기도,300만원 미만,온라인,N,N,N,N,N,N
