RESPOND_ID,EXAMIN_YM,SEXDSTN_FLAG_CD,AGRDE_FLAG_NM,ANSWRR_OC_AREA_NM,HSHLD_INCOME_DGREE_NM,PRCHS_MTH_NM,BOOK_DISC_DVD_PRCHS_AT,PBLPRFR_DSPY_EXPRN_PRCHS_AT,GAME_PRCHS_AT,MUSIC_STRMNG_DWLD_VCH_PRCHS_AT,MVP_STRMNG_DWLD_VCH_PRCHS_AT,CLTUR_DGTL_CNTNTS_ETC_PRCHS_AT
53351295,202301,F,30대,경상북도,300만원 미만,온라인,Y,N,N,N,N,N
53351326,202301,F,60대 이상,강원도,700만원 이상,온라인,N,N,N,N,N,N
53351343,202301,F,50대,경상북도,700만원 이상,온라인,N,N,N,N,N,N
53351384,202301,F,30대,경기도,무응답,온라인,N,N,N,N,N,N
53351397,202301,F,20대,제주특별자치도,700만원 이상,오프라인,N,N,N,N,N,N
53351431,202301,F,60대 이상,경상북도,300이상500만원 미만,오프라인,N,N,N,N,N,Y
53351471,202301,M,40대,광주광역시,무응답,온라인,N,N,N,N,N,N
53351472,202301,M,40대,부산광역시,500이상700만원 미만,오프라인,N,N,N,N,N,N
53351477,202301,M,40대,충청북도,500이상700만원 미만,온라인,N,N,N,N,N,N
53351498,202301,M,40대,강원도,무응답,온라인,N,N,N,N,N,N
53351513,202301,F,20대,대구광역시,500이상700만원 미만,오프라인,N,N,N,N,N,N
53351572,202301,M,50대,경상북도,300만원 미만,온라인,N,N,N,N,N,N
53351574,202301,F,20대,부산광역시,500이상700만원 미만,온라인,N,N,N,N,N,N
53351605,202301,F,50대,부산광역시,700만원 이상,온라인,N,N,N,N,N,N
53351616,202301,M,60대 이상,부산광역시,300만원 미만,오프라인,N,N,N,N,N,N
53351634,202301,F,60대 이상,부산광역시,300만원 미만,온라인,N,N,N,N,N,N
53351640,202301,M,60대 이상,충청북도,300이상500만원 미만,온라인,N,N,N,N,N,N
53351669,202301,M,40대,서울특별시,500이상700만원 미만,온라인,N,N,N,N,N,N
53351675,202301,F,60대 이상,대구광역시,300이상500만원 미만,오프라인,N,N,N,N,N,N
53351676,202301,F,20대,강원도,무응답,온라인,N,N,N,N,N,N
53351686,202301,F,40대,경상남도,300만원 미만,온라인,N,N,N,N,N,N
53351700,202301,F,60대 이상,부산광역시,500이상700만원 미만,오프라인,N,N,N,N,N,N
53351718,202301,M,60대 이상,강원도,무응답,온라인,N,Y,N,N,N,N
53351742,202301,F,30대,경기도,무응답,온라인,N,N,N,N,N,N
53351786,202301,M,50대,강원도,300만원 미만,오프라인,N,N,N,N,N,N
53351789,202301,M,40대,인천광역시,500이상700만원 미만,오프라인,N,N,N,N,N,N
53351798,202301,M,40대,경상북도,500이상700만원 미만,온라인,N,N,N,N,N,N
53351803,202301,F,40대,전라북도,무응답,온라인,Y,N,N,N,N,N
53351822,202301,F,60대 이상,인천광역시,300이상500만원 미만,온라인,N,N,N,N,N,N
53351864,202301,F,50대,강원도,300만원 미만,온라인,N,N,N,N,N,N
53351876,202301,F,50대,경상남도,500이상700만원 미만,온라인,N,N,N,N,N,N
53351898,202301,F,20대,부산광역시,무응답,온라인,N,Y,N,N,N,N
53351900,202301,M,60대 이상,울산광역시,700만원 이상,오프라인,N,N,N,N,N,N
53351904,202301,M,30대,세종특별자치시,500이상700만원 미만,온라인,N,N,N,N,N,N
53351920,202301,M,50대,강원도,700만원 이상,오프라인,N,N,N,N,N,N
53351930,202301,F,20대,강원도,500이상700만원 미만,오프라인,N,N,N,N,N,N
53351942,202301,M,20대,대전광역시,300이상500만원 미만,오프라인,N,N,N,N,N,N
53351968,202301,M,30대,경상북도,무응답,오프라인,N,N,N,N,N,N
53351969,202301,M,50대,부산광역시,300이상500만원 미만,온라인,N,N,N,N,N,N
53351970,202301,M,50대,제주특별자치도,300이상500만원 미만,온라인,N,N,N,N,N,N
53351971,202301,M,30대,제주특별자치도,300이상500만원 미만,오프라인,N,N,N,N,N,N
53351980,202301,F,40대,부산광역시,무응답,온라인,N,N,N,N,N,N
53351985,202301,F,50대,강원도,300만원 미만,오프라인,N,N,N,N,N,N
53351986,202301,M,50대,부산광역시,300만원 미만,온라인,N,N,N,N,N,N
53351998,202301,M,60대 이상,강원도,700만원 이상,오프라인,N,N,N,N,N,N
53352002,202301,F,50대,부산광역시,무응답,온라인,N,N,N,N,N,N
53352004,202301,F,20대,부산광역시,무응답,온라인,N,N,N,N,N,N
53352005,202301,F,60대 이상,경상남도,700만원 이상,온라인,N,N,N,N,N,N
53352011,202301,F,50대,충청남도,700만원 이상,오프라인,N,N,N,N,N,N
53352021,202301,M,30대,부산광역시,300이상500만원 미만,오프라인,N,N,N,N,N,N
53352025,202301,M,30대,대전광역시,300이상500만원 미만,온라인,N,N,Y,Y,N,N
53352030,202301,M,40대,부산광역시,300만원 미만,온라인,N,N,N,N,N,N
53352041,202301,M,30대,경상북도,500이상700만원 미만,온라인,N,N,N,Y,N,N
53352052,202301,F,50대,경상북도,500이상700만원 미만,온라인,N,N,N,N,N,N
53352092,202301,F,50대,제주특별자치도,300만원 미만,오프라인,N,N,N,N,N,N
53352115,202301,F,50대,경기도,500이상700만원 미만,오프라인,N,N,N,N,N,N
53352148,202301,M,60대 이상,부산광역시,500이상700만원 미만,오프라인,N,N,N,N,N,N
53352159,202301,M,30대,충청남도,700만원 이상,오프라인,N,N,N,N,N,N
53352174,202301,M,20대,부산광역시,무응답,오프라인,N,N,N,N,N,N
53352181,202301,M,40대,충청남도,300이상500만원 미만,오프라인,N,N,N,N,N,N
53352193,202301,F,50대,부산광역시,300만원 미만,오프라인,N,N,N,N,N,N
53352202,202301,M,50대,광주광역시,700만원 이상,온라인,N,N,N,N,N,N
53352205,202301,M,20대,강원도,300만원 미만,오프라인,N,N,N,N,N,N
53352233,202301,M,30대,강원도,700만원 이상,오프라인,N,N,N,N,N,N
53352261,202301,F,40대,부산광역시,500이상700만원 미만,온라인,N,N,N,N,N,N
53352311,202301,M,40대,경상남도,무응답,오프라인,N,N,N,N,N,N
53352314,202301,M,30대,부산광역시,300이상500만원 미만,온라인,N,N,N,N,N,N
53352336,202301,M,40대,부산광역시,500이상700만원 미만,오프라인,Y,N,N,N,N,N
53352361,202301,M,40대,부산광역시,300만원 미만,오프라인,N,Y,N,N,N,N
53352382,202301,F,30대,전라남도,700만원 이상,온라인,N,N,N,N,N,N
53352389,202301,F,60대 이상,강원도,700만원 이상,오프라인,N,N,N,N,N,N
53352395,202301,M,40대,인천광역시,700만원 이상,오프라인,N,N,N,N,N,N
53352411,202301,F,20대,부산광역시,700만원 이상,오프라인,N,N,N,N,N,N
53352412,202301,F,50대,부산광역시,300이상500만원 미만,온라인,N,N,N,N,N,N
53352414,202301,F,50대,부산광역시,300이상500만원 미만,온라인,N,N,N,N,N,N
53352422,202301,M,30대,경상남도,300이상500만원 미만,오프라인,N,N,N,N,N,N
53352429,202301,F,50대,경기도,300이상500만원 미만,오프라인,N,N,N,N,N,N
53352444,202301,F,30대,부산광역시,300이상500만원 미만,온라인,Y,N,N,Y,N,N
53352468,202301,M,40대,부산광역시,300이상500만원 미만,온라인,N,N,N,N,N,N
53352480,202301,M,30대,인천광역시,300이상500만원 미만,오프라인,N,N,N,N,N,N
53352484,202301,F,30대,부산광역시,무응답,오프라인,N,N,N,N,N,N
53352496,202301,M,30대,충청남도,300이상500만원 미만,온라인,N,N,N,N,N,N
53352517,202301,F,20대,부산광역시,무응답,온라인,N,N,N,N,N,N
53352522,202301,M,40대,대구광역시,500이상700만원 미만,온라인,N,N,N,N,N,N
53352532,202301,M,30대,경상북도,300이상500만원 미만,온라인,Y,N,N,N,N,N
53352537,202301,M,30대,울산광역시,300만원 미만,온라인,N,N,N,N,N,N
53352551,202301,M,50대,강원도,300이상500만원 미만,오프라인,N,N,N,N,N,N
53352561,202301,F,40대,제주특별자치도,300만원 미만,온라인,Y,N,N,N,N,Y
53352564,202301,M,40대,경기도,500이상700만원 미만,오프라인,N,N,N,N,N,N
53352567,202301,F,60대 이상,경상북도,500이상700만원 미만,오프라인,N,N,N,N,N,N
53352582,202301,M,60대 이상,제주특별자치도,700만원 이상,온라인,N,N,N,N,N,N
53352586,202301,F,40대,부산광역시,700만원 이상,온라인,N,N,N,N,N,N
53352593,202301,F,30대,경상남도,300만원 미만,온라인,N,N,N,N,N,N
53352611,202301,M,50대,경기도,무응답,온라인,N,N,N,N,N,N
53352615,202301,F,60대 이상,강원도,무응답,오프라인,N,N,N,N,N,N
53352617,202301,F,50대,대전광역시,700만원 이상,오프라인,N,N,N,N,N,N
53352618,202301,M,50대,경기도,300이상500만원 미만,오프라인,N,N,N,N,N,Y
53352629,202301,F,20대,부산광역시,700만원 이상,온라인,N,N,N,N,N,N
53352633,202301,M,50대,전라남도,500이상700만원 미만,오프라인,N,N,N,N,N,N
53352655,202301,M,40대,제주특별자치도,300만원 미만,온라인,N,N,N,N,N,N
53352686,202301,F,40대,부산광역시,700만원 이상,온라인,N,N,N,N,N,N
53352688,202301,F,50대,부산광역시,700만원 이상,온라인,Y,N,N,N,N,N
53352692,202301,M,50대,경상남도,300만원 미만,온라인,N,Y,N,N,N,N
53352701,202301,F,60대 이상,전라북도,300만원 미만,온라인,N,N,N,N,N,N
53352703,202301,M,40대,강원도,무응답,오프라인,N,N,N,N,N,N
53352713,202301,F,60대 이상,세종특별자치시,300이상500만원 미만,오프라인,N,N,N,N,N,N
53352718,202301,M,50대,강원도,300이상500만원 미만,온라인,Y,N,N,N,Y,N
53352729,202301,F,30대,부산광역시,700만원 이상,오프라인,N,N,N,N,N,N
53352731,202301,F,40대,충청남도,무응답,오프라인,N,N,N,N,N,N
53352741,202301,F,40대,부산광역시,300이상500만원 미만,오프라인,N,N,N,N,N,N
53352755,202301,F,40대,강원도,700만원 이상,오프라인,N,N,N,N,N,N
53352779,202301,F,40대,대전광역시,무응답,오프라인,N,N,N,N,N,N
53352784,202301,F,60대 이상,광주광역시,700만원 이상,온라인,N,N,N,N,N,N
53352798,202301,F,30대,강원도,700만원 이상,오프라인,N,N,N,N,N,N
53352859,202301,F,30대,광주광역시,300이상500만원 미만,온라인,N,N,N,N,N,N
53352868,202301,F,50대,강원도,300이상500만원 미만,오프라인,N,N,N,N,N,N
53352908,202301,F,50대,강원도,300만원 미만,온라인,N,N,N,N,N,N
53352933,202301,M,50대,경상북도,500이상700만원 미만,오프라인,N,N,N,N,N,N
53352951,202301,F,40대,강원도,300이상500만원 미만,오프라인,N,N,N,N,N,N
53352972,202301,M,50대,강원도,500이상700만원 미만,오프라인,N,N,N,N,N,N
53352977,202301,M,60대 이상,부산광역시,700만원 이상,오프라인,Y,N,N,N,N,N
53352986,202301,M,30대,강원도,300만원 미만,오프라인,N,N,N,N,N,N
53353057,202301,M,40대,대구광역시,700만원 이상,온라인,N,N,N,N,N,N
53353064,202301,M,30대,경상남도,500이상700만원 미만,온라인,N,N,N,N,N,N
53353076,202301,M,50대,울산광역시,300이상500만원 미만,온라인,N,N,N,Y,N,N
53353086,202301,M,50대,강원도,300만원 미만,온라인,Y,N,N,N,N,N
53353101,202301,M,50대,대구광역시,300만원 미만,온라인,Y,N,N,N,N,N
53353111,202301,M,50대,강원도,700만원 이상,오프라인,N,N,N,N,N,N
53353122,202301,F,40대,부산광역시,300만원 미만,온라인,N,N,N,N,N,N
53353125,202301,F,40대,부산광역시,700만원 이상,오프라인,N,N,N,N,N,N
53353126,202301,F,20대,충청남도,300만원 미만,오프라인,N,N,N,N,N,N
53353144,202301,F,40대,부산광역시,300이상500만원 미만,온라인,N,N,N,N,N,N
53353203,202301,F,30대,세종특별자치시,700만원 이상,오프라인,N,N,N,N,N,N
53353211,202301,F,60대 이상,강원도,500이상700만원 미만,온라인,N,N,N,N,N,N
53353213,202301,F,40대,제주특별자치도,500이상700만원 미만,오프라인,N,N,N,N,N,N
53353215,202301,F,30대,울산광역시,300이상500만원 미만,오프라인,N,N,N,N,N,N
53353224,202301,F,30대,제주특별자치도,300이상500만원 미만,오프라인,N,N,N,N,N,N
53353227,202301,F,30대,부산광역시,500이상700만원 미만,오프라인,N,N,N,N,N,N
53353242,202301,F,40대,부산광역시,300만원 미만,오프라인,N,N,N,N,N,N
53353281,202301,M,40대,부산광역시,무응답,오프라인,N,N,N,N,N,N
53353284,202301,F,60대 이상,강원도,300만원 미만,온라인,N,N,N,N,N,N
53353294,202301,F,30대,부산광역시,300만원 미만,오프라인,N,N,N,N,N,N
53353306,202301,F,40대,충청남도,300만원 미만,온라인,Y,N,N,N,N,N
53353333,202301,F,50대,부산광역시,500이상700만원 미만,오프라인,N,N,N,N,N,N
53353360,202301,F,50대,충청북도,700만원 이상,오프라인,N,N,N,N,N,N
53353396,202301,M,40대,경상북도,무응답,오프라인,N,N,N,N,N,N
53353397,202301,M,50대,세종특별자치시,300만원 미만,온라인,Y,Y,N,N,N,N
53353402,202301,M,40대,강원도,300이상500만원 미만,오프라인,N,N,N,N,N,N
53353406,202301,M,40대,제주특별자치도,500이상700만원 미만,온라인,N,N,N,N,N,N
53353455,202301,F,50대,부산광역시,500이상700만원 미만,오프라인,N,N,N,N,N,N
53353486,202301,M,50대,서울특별시,500이상700만원 미만,온라인,N,N,N,N,N,N
53353489,202301,F,30대,강원도,300이상500만원 미만,오프라인,N,N,N,N,N,N
53353495,202301,F,40대,인천광역시,300이상500만원 미만,오프라인,N,N,N,N,N,N
53353516,202301,M,50대,부산광역시,500이상700만원 미만,오프라인,N,N,N,N,N,N
53353574,202301,F,50대,강원도,700만원 이상,오프라인,N,N,N,N,N,N
53353610,202301,M,50대,경상남도,700만원 이상,오프라인,N,N,N,N,N,N
53353611,202301,F,50대,대전광역시,300이상500만원 미만,오프라인,N,N,N,N,N,N
53353621,202301,F,30대,부산광역시,300만원 미만,온라인,N,Y,N,N,N,N
53353628,202301,F,50대,전라남도,300만원 미만,오프라인,N,N,N,N,N,N
53353649,202301,M,50대,충청남도,무응답,온라인,N,N,N,N,N,N
53353666,202301,F,40대,경상북도,300이상500만원 미만,오프라인,N,N,N,N,N,N
53353668,202301,F,30대,울산광역시,700만원 이상,온라인,N,N,N,N,N,N
53353675,202301,F,30대,경상북도,300이상500만원 미만,오프라인,N,N,N,N,N,N
53353681,202301,M,30대,울산광역시,300이상500만원 미만,오프라인,N,N,N,N,N,N
53353687,202301,F,60대 이상,울산광역시,300이상500만원 미만,오프라인,N,N,N,N,N,N
53353706,202301,F,40대,경상북도,700만원 이상,오프라인,N,N,N,N,N,N
53353734,202301,M,20대,전라남도,무응답,온라인,N,N,N,N,N,N
53353736,202301,M,40대,경기도,300만원 미만,온라인,Y,N,N,N,N,N
53353762,202301,F,50대,서울특별시,300이상500만원 미만,오프라인,N,N,N,N,N,N
53353770,202301,M,50대,부산광역시,300이상500만원 미만,오프라인,N,N,N,N,N,N
53353775,202301,F,40대,충청남도,300이상500만원 미만,오프라인,N,N,N,N,N,N
53353793,202301,M,30대,경기도,300만원 미만,온라인,N,Y,N,N,N,N
53353799,202301,M,50대,충청남도,무응답,오프라인,N,N,N,N,N,N
53353801,202301,F,50대,경기도,500이상700만원 미만,온라인,Y,N,N,N,N,N
53353806,202301,M,50대,충청남도,300만원 미만,오프라인,N,N,N,N,N,N
53353814,202301,F,50대,부산광역시,300이상500만원 미만,오프라인,N,N,N,N,N,N
53353815,202301,F,40대,경기도,700만원 이상,오프라인,N,N,N,N,N,N
53353822,202301,F,30대,충청북도,300이상500만원 미만,오프라인,N,N,N,N,N,N
53353831,202301,M,50대,충청남도,700만원 이상,온라인,N,N,N,N,N,N
53353841,202301,F,50대,제주특별자치도,무응답,온라인,N,Y,N,N,N,N
53353858,202301,F,20대,부산광역시,300만원 미만,온라인,N,N,N,N,N,N
53353863,202301,M,60대 이상,경기도,700만원 이상,오프라인,N,N,N,N,N,N
53353866,202301,F,50대,충청남도,700만원 이상,오프라인,N,N,N,N,N,N
53353868,202301,M,30대,부산광역시,300이상500만원 미만,오프라인,N,N,N,N,N,N
53353897,202301,M,60대 이상,광주광역시,500이상700만원 미만,온라인,N,N,N,N,N,N
53353909,202301,M,40대,대구광역시,무응답,오프라인,N,N,N,N,N,N
53353916,202301,F,40대,울산광역시,무응답,온라인,N,N,N,N,N,N
53353925,202301,F,40대,부산광역시,300만원 미만,온라인,N,N,N,N,Y,Y
53353935,202301,F,20대,세종특별자치시,300만원 미만,오프라인,N,N,N,N,N,N
53353941,202301,F,50대,대구광역시,300만원 미만,온라인,Y,N,N,N,N,N
53353954,202301,M,50대,세종특별자치시,무응답,온라인,N,N,N,N,N,N
53353959,202301,M,60대 이상,경기도,무응답,온라인,N,N,N,N,N,N
53353982,202301,F,40대,강원도,700만원 이상,온라인,N,N,N,N,N,N
53353986,202301,F,20대,경상남도,무응답,온라인,N,N,N,N,N,N
53354035,202301,F,50대,부산광역시,500이상700만원 미만,온라인,N,N,N,N,N,N
53354050,202301,F,50대,강원도,300이상500만원 미만,온라인,N,N,N,N,N,N
53354066,202301,F,60대 이상,강원도,300이상500만원 미만,오프라인,N,N,N,N,N,N
53354093,202301,M,40대,울산광역시,무응답,온라인,N,N,N,N,N,N
53354100,202301,M,60대 이상,부산광역시,300이상500만원 미만,온라인,N,N,N,N,N,N
53354104,202301,F,30대,충청남도,300이상500만원 미만,오프라인,N,N,N,N,N,N
53354149,202301,M,50대,부산광역시,무응답,오프라인,N,N,N,N,N,N
53354165,202301,M,60대 이상,경상남도,700만원 이상,온라인,N,N,N,N,N,N
53354188,202301,M,40대,강원도,700만원 이상,온라인,N,N,N,N,N,N
53354207,202301,M,20대,부산광역시,300만원 미만,온라인,N,N,N,N,N,N
53354228,202301,M,20대,광주광역시,무응답,온라인,N,Y,Y,N,Y,Y
53354235,202301,M,40대,서울특별시,300만원 미만,온라인,N,N,N,N,N,N
53354236,202301,M,20대,부산광역시,300만원 미만,오프라인,N,N,N,N,N,N
53354289,202301,F,40대,경기도,700만원 이상,오프라인,N,N,N,N,N,N
53354290,202301,F,50대,전라북도,700만원 이상,오프라인,N,N,N,N,N,N
53354297,202301,M,60대 이상,경상북도,700만원 이상,오프라인,N,N,N,N,N,N
53354324,202301,M,30대,부산광역시,300만원 미만,오프라인,N,N,N,N,N,N
53354330,202301,M,40대,경기도,700만원 이상,오프라인,N,N,N,N,N,N
53354337,202301,M,50대,경상북도,700만원 이상,오프라인,N,N,N,N,N,N
53354354,202301,M,40대,부산광역시,300만원 미만,온라인,N,N,N,N,N,N
53354355,202301,M,50대,울산광역시,700만원 이상,오프라인,N,N,N,N,N,N
53354359,202301,F,30대,강원도,700만원 이상,오프라인,N,N,N,N,N,N
53354400,202301,F,50대,경상남도,700만원 이상,오프라인,N,N,N,N,N,N
53354427,202301,M,50대,부산광역시,300이상500만원 미만,오프라인,N,N,N,N,N,N
53354436,202301,F,50대,경상북도,700만원 이상,오프라인,N,N,N,N,N,N
53354448,202301,F,40대,부산광역시,500이상700만원 미만,온라인,N,N,N,N,N,N
53354456,202301,F,30대,경상북도,500이상700만원 미만,오프라인,N,N,N,N,N,N
53354457,202301,M,50대,부산광역시,300만원 미만,오프라인,N,N,N,N,N,N
53354459,202301,M,60대 이상,부산광역시,500이상700만원 미만,오프라인,N,N,N,N,N,N
53354465,202301,M,30대,경기도,300만원 미만,오프라인,N,N,N,N,N,N
53354475,202301,F,30대,경상북도,무응답,오프라인,N,N,N,N,N,N
53354488,202301,F,50대,부산광역시,300이상500만원 미만,오프라인,Y,N,N,N,N,N
53354525,202301,F,60대 이상,경상북도,700만원 이상,오프라인,Y,Y,N,N,N,N
53354550,202301,F,30대,부산광역시,300만원 미만,온라인,N,N,N,N,N,N
53354559,202301,M,60대 이상,강원도,300이상500만원 미만,오프라인,N,N,N,N,N,N
53354562,202301,F,40대,부산광역시,700만원 이상,오프라인,N,N,N,N,N,N
53354578,202301,F,60대 이상,부산광역시,300만원 미만,온라인,Y,N,N,N,N,N
53354599,202301,M,40대,부산광역시,700만원 이상,오프라인,N,N,N,N,N,N
53354601,202301,M,30대,강원도,500이상700만원 미만,온라인,N,N,N,N,N,N
53354605,202301,M,30대,강원도,500이상700만원 미만,오프라인,N,N,N,N,N,N
53354607,202301,M,40대,강원도,300이상500만원 미만,오프라인,N,N,N,N,N,N
53354608,202301,F,30대,경기도,무응답,온라인,N,N,N,N,N,N
53354609,202301,M,50대,전라북도,300이상500만원 미만,온라인,N,N,N,N,N,N
53354618,202301,F,40대,경기도,300이상500만원 미만,온라인,N,N,N,N,N,N
53354635,202301,M,50대,경상북도,700만원 이상,온라인,N,Y,N,N,N,N
53354637,202301,F,20대,강원도,300이상500만원 미만,온라인,N,Y,N,Y,N,Y
53354640,202301,F,50대,경상북도,500이상700만원 미만,온라인,N,N,N,N,N,N
53354660,202301,M,20대,충청남도,700만원 이상,오프라인,N,N,N,N,N,N
53354675,202301,M,30대,강원도,무응답,오프라인,N,Y,N,N,N,N
53354691,202301,M,50대,강원도,300이상500만원 미만,온라인,N,N,N,N,N,N
53354707,202301,M,40대,부산광역시,500이상700만원 미만,온라인,N,N,N,N,N,N
53354733,202301,M,40대,강원도,500이상700만원 미만,온라인,N,N,N,N,N,N
53354742,202301,F,40대,부산광역시,500이상700만원 미만,오프라인,N,N,N,N,N,N
53354772,202301,M,60대 이상,부산광역시,300만원 미만,오프라인,N,N,N,N,N,N
53354780,202301,F,40대,강원도,300만원 미만,오프라인,N,N,N,N,N,N
53354808,202301,F,50대,부산광역시,700만원 이상,오프라인,N,N,N,N,N,N
53354819,202301,M,30대,경상북도,700만원 이상,온라인,N,N,N,N,N,N
53354822,202301,F,40대,강원도,무응답,온라인,N,N,N,N,N,N
53354823,202301,F,40대,부산광역시,300만원 미만,오프라인,N,N,N,N,N,N
53354859,202301,M,20대,부산광역시,무응답,오프라인,N,N,N,N,N,N
53354886,202301,F,20대,경상남도,무응답,온라인,N,Y,N,N,N,N
53354902,202301,F,30대,부산광역시,700만원 이상,오프라인,N,N,N,N,N,N
53354910,202301,F,30대,부산광역시,700만원 이상,온라인,N,N,N,N,N,N
53354924,202301,M,40대,부산광역시,700만원 이상,오프라인,N,N,N,N,N,N
53354951,202301,M,40대,부산광역시,700만원 이상,온라인,N,N,N,N,N,N
53354955,202301,M,50대,세종특별자치시,500이상700만원 미만,오프라인,N,N,N,N,N,N
53354956,202301,F,40대,경기도,300이상500만원 미만,온라인,N,N,N,N,N,N
53354960,202301,M,40대,부산광역시,무응답,오프라인,N,N,N,N,N,N
53354974,202301,M,50대,대구광역시,700만원 이상,오프라인,N,N,N,N,N,N
53355009,202301,F,20대,광주광역시,700만원 이상,오프라인,N,N,N,N,N,N
53355049,202301,F,20대,부산광역시,무응답,오프라인,N,N,N,N,N,N
53355089,202301,F,40대,부산광역시,무응답,온라인,N,N,N,N,N,N
53355095,202301,F,20대,제주특별자치도,무응답,온라인,Y,N,N,N,N,N
53355097,202301,M,50대,부산광역시,500이상700만원 미만,오프라인,N,N,N,N,N,N
53355109,202301,M,50대,충청남도,500이상700만원 미만,온라인,N,N,N,N,N,N
53355113,202301,M,40대,강원도,700만원 이상,온라인,N,N,N,N,N,N
53355127,202301,F,30대,부산광역시,무응답,온라인,N,N,N,Y,Y,Y
53355139,202301,M,40대,강원도,300만원 미만,온라인,N,N,N,N,N,N
53355152,202301,M,20대,경상남도,300만원 미만,온라인,N,N,Y,N,N,N
53355153,202301,F,40대,부산광역시,300이상500만원 미만,온라인,N,N,N,N,N,N
53355157,202301,F,50대,강원도,300이상500만원 미만,온라인,N,N,N,N,N,N
53355164,202301,M,30대,충청북도,무응답,오프라인,N,Y,N,N,N,N
53355175,202301,F,60대 이상,경기도,300이상500만원 미만,오프라인,N,N,N,N,N,N
53355177,202301,F,40대,경상북도,700만원 이상,오프라인,N,N,N,N,N,N
53355182,202301,F,50대,부산광역시,300이상500만원 미만,온라인,N,N,N,N,N,N
53355195,202301,F,20대,강원도,300이상500만원 미만,오프라인,N,N,N,N,N,N
53355197,202301,M,50대,부산광역시,700만원 이상,온라인,N,N,N,N,N,N
53355255,202301,F,20대,강원도,300만원 미만,오프라인,N,N,N,N,N,N
53355256,202301,M,50대,강원도,300만원 미만,오프라인,N,N,N,N,N,N
53355258,202301,M,60대 이상,부산광역시,300이상500만원 미만,온라인,N,N,N,N,N,N
53355262,202301,M,50대,경기도,300만원 미만,온라인,N,N,N,N,N,N
53355286,202301,F,50대,부산광역시,700만원 이상,오프라인,N,Y,N,N,N,N
53355287,202301,M,40대,부산광역시,700만원 이상,온라인,N,N,N,N,N,N
53355303,202301,M,40대,경상남도,300이상500만원 미만,온라인,N,N,N,N,N,N
53355336,202301,M,30대,부산광역시,500이상700만원 미만,온라인,N,N,N,N,N,N
53355339,202301,M,20대,강원도,무응답,오프라인,N,N,N,N,N,N
53355360,202301,F,30대,강원도,무응답,온라인,N,N,N,N,N,N
53355364,202301,M,50대,광주광역시,300이상500만원 미만,온라인,N,N,N,N,N,N
53355372,202301,M,40대,전라북도,500이상700만원 미만,오프라인,N,N,N,N,N,N
53355377,202301,M,40대,부산광역시,500이상700만원 미만,오프라인,N,N,N,N,N,N
53355387,202301,F,50대,경상북도,700만원 이상,온라인,Y,N,N,N,N,N
53355397,202301,F,60대 이상,강원도,300이상500만원 미만,온라인,N,N,N,N,N,N
53355420,202301,M,40대,부산광역시,700만원 이상,온라인,Y,Y,N,N,N,N
53355448,202301,F,20대,부산광역시,무응답,오프라인,N,N,N,N,N,N
53355457,202301,F,60대 이상,부산광역시,300만원 미만,온라인,N,N,N,N,N,N
53355479,202301,F,60대 이상,부산광역시,무응답,온라인,N,N,N,N,N,N
53355502,202301,F,30대,강원도,700만원 이상,온라인,N,N,N,N,N,N
53355511,202301,M,60대 이상,부산광역시,300이상500만원 미만,오프라인,N,N,N,N,N,N
53355512,202301,M,30대,강원도,500이상700만원 미만,온라인,N,N,N,N,N,N
53355534,202301,M,40대,강원도,300만원 미만,오프라인,N,N,N,N,N,N
53355550,202301,F,30대,강원도,무응답,온라인,Y,N,N,Y,N,N
53355553,202301,M,40대,제주특별자치도,300만원 미만,오프라인,N,N,N,N,N,N
53355588,202301,F,20대,광주광역시,무응답,오프라인,N,N,N,N,N,N
53355606,202301,M,50대,제주특별자치도,300만원 미만,온라인,N,N,N,N,N,N
53355612,202301,M,40대,부산광역시,700만원 이상,오프라인,N,N,N,N,N,N
53355626,202301,F,20대,충청남도,300이상500만원 미만,오프라인,N,N,N,N,N,N
53355637,202301,F,50대,부산광역시,700만원 이상,온라인,N,N,N,N,N,N
53355647,202301,M,40대,강원도,300만원 미만,온라인,N,N,N,N,N,N
53355687,202301,F,30대,대구광역시,500이상700만원 미만,오프라인,N,N,N,N,N,N
53355711,202301,F,30대,부산광역시,300만원 미만,온라인,N,N,N,N,N,N
53355712,202301,F,30대,강원도,700만원 이상,온라인,N,N,N,N,N,N
53355713,202301,M,40대,세종특별자치시,300이상500만원 미만,오프라인,N,N,N,N,N,N
53355724,202301,F,20대,제주특별자치도,무응답,온라인,N,N,N,N,N,N
53355743,202301,M,50대,부산광역시,300만원 미만,온라인,N,N,N,N,N,N
53355750,202301,F,40대,전라북도,500이상700만원 미만,온라인,N,N,N,N,N,N
53355779,202301,F,60대 이상,부산광역시,300만원 미만,온라인,Y,N,N,N,N,N
53355813,202301,M,40대,부산광역시,300이상500만원 미만,온라인,N,N,N,N,N,N
53355857,202301,F,40대,강원도,500이상700만원 미만,온라인,N,Y,Y,N,N,N
53355858,202301,F,40대,세종특별자치시,500이상700만원 미만,온라인,N,N,N,N,N,N
53355880,202301,F,50대,인천광역시,700만원 이상,오프라인,N,N,N,N,N,N
53355899,202301,F,30대,강원도,300이상500만원 미만,온라인,N,N,N,N,N,N
